,urn,public_domain,license,actions
393,URN:NBN:no-nb_digibok_2014091528001,True,publicdomain,['download']
394,URN:NBN:no-nb_digibok_2009042212001,True,publicdomain,['download']
395,URN:NBN:no-nb_digibok_2009042204078,True,publicdomain,['download']
396,URN:NBN:no-nb_digibok_2014082208027,True,publicdomain,['download']
397,URN:NBN:no-nb_digibok_2012020208012,True,publicdomain,['download']
398,URN:NBN:no-nb_digibok_2009061503006,True,publicdomain,['download']
399,URN:NBN:no-nb_digibok_2022031058035,True,publicdomain,['download']
400,URN:NBN:no-nb_digibok_2007102512001,True,publicdomain,['download']
401,URN:NBN:no-nb_digibok_2014121024004,True,publicdomain,['download']
402,URN:NBN:no-nb_digibok_2018051548010,True,publicdomain,['download']
403,URN:NBN:no-nb_digibok_2008010810006,True,publicdomain,['download']
404,URN:NBN:no-nb_digibok_2008102110003,True,publicdomain,['download']
405,URN:NBN:no-nb_digibok_2008071610002,True,publicdomain,['download']
406,URN:NBN:no-nb_digibok_2010042703006,True,publicdomain,['download']
407,URN:NBN:no-nb_digibok_2008030510006,True,publicdomain,['download']
408,URN:NBN:no-nb_digibok_2009111812007,True,publicdomain,['download']
409,URN:NBN:no-nb_digibok_2010042706059,True,publicdomain,['download']
410,URN:NBN:no-nb_digibok_2012052204085,False,bokhylla,
411,URN:NBN:no-nb_digibok_2014082608024,True,publicdomain,['download']
412,URN:NBN:no-nb_digibok_2009071303011,True,publicdomain,['download']
413,URN:NBN:no-nb_digibok_2008112403012,True,publicdomain,['download']
414,URN:NBN:no-nb_digibok_2015121526006,True,publicdomain,['download']
415,URN:NBN:no-nb_digibok_2015060948075,True,publicdomain,['download']
416,URN:NBN:no-nb_digibok_2010093012011,False,bokhylla,
417,URN:NBN:no-nb_digibok_2012121007080,True,publicdomain,['download']
418,URN:NBN:no-nb_digibok_2017020948500,True,publicdomain,['download']
419,URN:NBN:no-nb_digibok_2021090848044,True,publicdomain,['download']
420,URN:NBN:no-nb_digibok_2011102612006,False,bokhylla,
421,URN:NBN:no-nb_digibok_2014060208013,True,publicdomain,['download']
422,URN:NBN:no-nb_digibok_2009021603010,True,publicdomain,['download']
423,URN:NBN:no-nb_digibok_2010082723015,False,bokhylla,
424,URN:NBN:no-nb_digibok_2008092303003,True,publicdomain,['download']
425,URN:NBN:no-nb_digibok_2013080608160,False,bokhylla,
426,URN:NBN:no-nb_digibok_2021053148524,True,publicdomain,['download']
427,URN:NBN:no-nb_digibok_2018092807046,False,copyrighted,['download']
428,URN:NBN:no-nb_digibok_2017032248207,True,publicdomain,['download']
429,URN:NBN:no-nb_digibok_2015102907053,True,publicdomain,['download']
430,URN:NBN:no-nb_digibok_2019030726042,True,publicdomain,['download']
431,URN:NBN:no-nb_digibok_2021101348590,True,publicdomain,['download']
432,URN:NBN:no-nb_digibok_2012112208038,True,publicdomain,['download']
433,URN:NBN:no-nb_digibok_2021042748524,True,publicdomain,['download']
434,URN:NBN:no-nb_digibok_2009020903030,True,publicdomain,['download']
435,URN:NBN:no-nb_digibok_2014090108027,True,publicdomain,['download']
436,URN:NBN:no-nb_digibok_2014012208043,False,bokhylla,
437,URN:NBN:no-nb_digibok_2013071824033,True,publicdomain,['download']
438,URN:NBN:no-nb_digibok_2010020403003,True,publicdomain,['download']
439,URN:NBN:no-nb_digibok_2008082110003,True,publicdomain,['download']
440,URN:NBN:no-nb_digibok_2010110206064,True,publicdomain,['download']
441,URN:NBN:no-nb_digibok_2019121748052,True,publicdomain,['download']
442,URN:NBN:no-nb_digibok_2014091809066,True,publicdomain,['download']
443,URN:NBN:no-nb_digibok_2018010948503,False,copyrighted,
444,URN:NBN:no-nb_digibok_2011100712003,True,publicdomain,['download']
445,URN:NBN:no-nb_digibok_2016070768029,True,publicdomain,['download']
446,URN:NBN:no-nb_digibok_2009042103018,False,copyrighted,['download']
447,URN:NBN:no-nb_digibok_2014050824005,True,publicdomain,['download']
448,URN:NBN:no-nb_digibok_2008100110003,True,publicdomain,['download']
449,URN:NBN:no-nb_digibok_2009072901011,True,publicdomain,['download']
450,URN:NBN:no-nb_digibok_2007072403001,True,publicdomain,['download']
451,URN:NBN:no-nb_digibok_2006082200062,True,publicdomain,['download']
452,URN:NBN:no-nb_digibok_2007102603001,True,publicdomain,['download']
453,URN:NBN:no-nb_digibok_2021100848087,False,copyrighted,
454,URN:NBN:no-nb_digibok_2021100848090,False,copyrighted,
455,URN:NBN:no-nb_digibok_2016092126006,True,publicdomain,['download']
456,URN:NBN:no-nb_digibok_2019082926012,True,publicdomain,['download']
457,URN:NBN:no-nb_digibok_2013022624037,True,publicdomain,['download']
458,URN:NBN:no-nb_digibok_2009051203010,True,publicdomain,['download']
459,URN:NBN:no-nb_digibok_2012041608192,False,copyrighted,
460,URN:NBN:no-nb_digibok_2013012108000,False,copyrighted,['download']
461,URN:NBN:no-nb_digibok_2017112448093,False,bokhylla,
462,URN:NBN:no-nb_digibok_2018082048074,True,publicdomain,['download']
463,URN:NBN:no-nb_digibok_2014040724021,True,publicdomain,['download']
464,URN:NBN:no-nb_digibok_2019061326024,True,publicdomain,['download']
465,URN:NBN:no-nb_digibok_2010052706057,True,publicdomain,['download']
466,URN:NBN:no-nb_digibok_2017050948124,False,bokhylla,
467,URN:NBN:no-nb_digibok_2009080603024,True,publicdomain,['download']
468,URN:NBN:no-nb_digibok_2022013126017,False,copyrighted,
469,URN:NBN:no-nb_digibok_2022011728001,True,publicdomain,['download']
470,URN:NBN:no-nb_digibok_2019061926002,True,publicdomain,['download']
471,URN:NBN:no-nb_digibok_2009091403016,True,publicdomain,['download']
472,URN:NBN:no-nb_digibok_2008022210001,True,publicdomain,['download']
473,URN:NBN:no-nb_digibok_2008072200040,True,publicdomain,['download']
474,URN:NBN:no-nb_digibok_2013061308105,True,publicdomain,['download']
475,URN:NBN:no-nb_digibok_2015072929001,True,publicdomain,['download']
476,URN:NBN:no-nb_digibok_2012050924003,True,publicdomain,['download']
477,URN:NBN:no-nb_digibok_2020102707672,True,publicdomain,['download']
478,URN:NBN:no-nb_digibok_2020022148521,True,publicdomain,['download']
479,URN:NBN:no-nb_digibok_2009052603006,True,publicdomain,['download']
480,URN:NBN:no-nb_digibok_2010070106053,True,publicdomain,['download']
481,URN:NBN:no-nb_digibok_2006111701027,True,publicdomain,['download']
482,URN:NBN:no-nb_digibok_2007080910011,True,publicdomain,['download']
483,URN:NBN:no-nb_digibok_2016012208006,True,publicdomain,['download']
484,URN:NBN:no-nb_digibok_2012042608037,True,publicdomain,['download']
485,URN:NBN:no-nb_digibok_2018030748111,False,copyrighted,['download']
486,URN:NBN:no-nb_digibok_2017012648085,False,copyrighted,['download']
487,URN:NBN:no-nb_digibok_2008092300050,True,publicdomain,['download']
488,URN:NBN:no-nb_digibok_2016051048118,False,bokhylla,
489,URN:NBN:no-nb_digibok_2007072510003,True,publicdomain,['download']
490,URN:NBN:no-nb_digibok_2014082508207,False,bokhylla,
491,URN:NBN:no-nb_digibok_2013071827012,True,publicdomain,['download']
492,URN:NBN:no-nb_digibok_2008072504045,True,publicdomain,['download']
493,URN:NBN:no-nb_digibok_2009042803014,False,copyrighted,['download']
494,URN:NBN:no-nb_digibok_2009021803031,True,publicdomain,['download']
495,URN:NBN:no-nb_digibok_2015062608049,False,bokhylla,
496,URN:NBN:no-nb_digibok_2017032148056,True,publicdomain,['download']
497,URN:NBN:no-nb_digibok_2014121608237,False,bokhylla,
498,URN:NBN:no-nb_digibok_2012091808037,True,publicdomain,['download']
499,URN:NBN:no-nb_digibok_2008022710007,True,publicdomain,['download']
500,URN:NBN:no-nb_digibok_2017032048035,True,publicdomain,['download']
501,URN:NBN:no-nb_digibok_2012121138003,True,publicdomain,['download']
502,URN:NBN:no-nb_digibok_2009070201093,True,publicdomain,['download']
503,URN:NBN:no-nb_digibok_2015062608027,True,publicdomain,['download']
504,URN:NBN:no-nb_digibok_2009020600132,True,publicdomain,['download']
505,URN:NBN:no-nb_digibok_2018051548005,True,publicdomain,['download']
506,URN:NBN:no-nb_digibok_2021042148831,True,publicdomain,['download']
507,URN:NBN:no-nb_digibok_2012052204015,True,publicdomain,['download']
508,URN:NBN:no-nb_digibok_2008040204076,True,publicdomain,['download']
509,URN:NBN:no-nb_digibok_2014120908052,True,publicdomain,['download']
510,URN:NBN:no-nb_digibok_2021082548554,True,publicdomain,['download']
511,URN:NBN:no-nb_digibok_2008071000101,True,publicdomain,['download']
512,URN:NBN:no-nb_digibok_2017042726006,True,publicdomain,['download']
513,URN:NBN:no-nb_digibok_2009090903008,True,publicdomain,['download']
514,URN:NBN:no-nb_digibok_2011120624007,True,publicdomain,['download']
515,URN:NBN:no-nb_digibok_2012051113003,False,bokhylla,
516,URN:NBN:no-nb_digibok_2016051048122,True,publicdomain,['download']
517,URN:NBN:no-nb_digibok_2008100703037,True,publicdomain,['download']
518,URN:NBN:no-nb_digibok_2014032408091,True,publicdomain,['download']
519,URN:NBN:no-nb_digibok_2011052404002,True,publicdomain,['download']
520,URN:NBN:no-nb_digibok_2012031412003,True,publicdomain,['download']
521,URN:NBN:no-nb_digibok_2008110603034,True,publicdomain,['download']
522,URN:NBN:no-nb_digibok_2012051113008,True,publicdomain,['download']
523,URN:NBN:no-nb_digibok_2009010703009,True,publicdomain,['download']
524,URN:NBN:no-nb_digibok_2009081903015,True,publicdomain,['download']
525,URN:NBN:no-nb_digibok_2015082608004,True,publicdomain,['download']
526,URN:NBN:no-nb_digibok_2011051320011,True,publicdomain,['download']
527,URN:NBN:no-nb_digibok_2015111907562,False,copyrighted,['download']
528,URN:NBN:no-nb_digibok_2013042608115,True,publicdomain,['download']
529,URN:NBN:no-nb_digibok_2013112528004,True,publicdomain,['download']
530,URN:NBN:no-nb_digibok_2008110603025,True,publicdomain,['download']
531,URN:NBN:no-nb_digibok_2018090426009,True,publicdomain,['download']
532,URN:NBN:no-nb_digibok_2018031448018,False,copyrighted,['download']
533,URN:NBN:no-nb_digibok_2009031803010,True,publicdomain,['download']
534,URN:NBN:no-nb_digibok_2006112101043,True,publicdomain,['download']
535,URN:NBN:no-nb_digibok_2011110724025,True,publicdomain,['download']
536,URN:NBN:no-nb_digibok_2021042648642,True,publicdomain,['download']
537,URN:NBN:no-nb_digibok_2011011320012,False,copyrighted,['download']
538,URN:NBN:no-nb_digibok_2010061506025,True,publicdomain,['download']
539,URN:NBN:no-nb_digibok_2021082648542,True,publicdomain,['download']
540,URN:NBN:no-nb_digibok_2008060512005,True,publicdomain,['download']
541,URN:NBN:no-nb_digibok_2014041528002,True,publicdomain,['download']
542,URN:NBN:no-nb_digibok_2016042929001,True,publicdomain,['download']
543,URN:NBN:no-nb_digibok_2010031003054,True,publicdomain,['download']
544,URN:NBN:no-nb_digibok_2021042148735,True,publicdomain,['download']
545,URN:NBN:no-nb_digibok_2014022624010,True,publicdomain,['download']
546,URN:NBN:no-nb_digibok_2020032526002,True,publicdomain,['download']
547,URN:NBN:no-nb_digibok_2017073107045,True,publicdomain,['download']
548,URN:NBN:no-nb_digibok_2006082900080,True,publicdomain,['download']
549,URN:NBN:no-nb_digibok_2012083008196,False,copyrighted,['download']
550,URN:NBN:no-nb_digibok_2010072710006,True,publicdomain,['download']
551,URN:NBN:no-nb_digibok_2009022603006,True,publicdomain,['download']
552,URN:NBN:no-nb_digibok_2008090903033,True,publicdomain,['download']
553,URN:NBN:no-nb_digibok_2021101348575,False,copyrighted,
554,URN:NBN:no-nb_digibok_2013121624007,True,publicdomain,['download']
555,URN:NBN:no-nb_digibok_2018110626004,True,publicdomain,['download']
556,URN:NBN:no-nb_digibok_2006081100022,True,publicdomain,['download']
557,URN:NBN:no-nb_digibok_2012070608297,True,publicdomain,['download']
558,URN:NBN:no-nb_digibok_2012052204011,True,publicdomain,['download']
559,URN:NBN:no-nb_digibok_2014030748034,True,publicdomain,['download']
560,URN:NBN:no-nb_digibok_2010070606088,False,copyrighted,['download']
561,URN:NBN:no-nb_digibok_2021100848064,False,copyrighted,
562,URN:NBN:no-nb_digibok_2009072703013,True,publicdomain,['download']
563,URN:NBN:no-nb_digibok_2019101148001,False,bokhylla,
564,URN:NBN:no-nb_digibok_2011103124047,True,publicdomain,['download']
565,URN:NBN:no-nb_digibok_2008052902003,True,publicdomain,['download']
566,URN:NBN:no-nb_digibok_2009071703004,True,publicdomain,['download']
567,URN:NBN:no-nb_digibok_2015012038017,True,publicdomain,['download']
568,URN:NBN:no-nb_digibok_2018042326025,True,publicdomain,['download']
569,URN:NBN:no-nb_digibok_2019112926030,True,publicdomain,['download']
570,URN:NBN:no-nb_digibok_2011110912003,False,copyrighted,['download']
571,URN:NBN:no-nb_digibok_2022013126022,True,publicdomain,['download']
572,URN:NBN:no-nb_digibok_2022010428002,True,publicdomain,['download']
573,URN:NBN:no-nb_digibok_2012041608139,True,publicdomain,['download']
574,URN:NBN:no-nb_digibok_2010011903030,True,publicdomain,['download']
575,URN:NBN:no-nb_digibok_2015071308310,False,bokhylla,
576,URN:NBN:no-nb_digibok_2014100338143,True,publicdomain,['download']
577,URN:NBN:no-nb_digibok_2009020203037,True,publicdomain,['download']
578,URN:NBN:no-nb_digibok_2008032802001,True,publicdomain,['download']
579,URN:NBN:no-nb_digibok_2010020803026,True,publicdomain,['download']
580,URN:NBN:no-nb_digibok_2015013008109,True,publicdomain,['download']
581,URN:NBN:no-nb_digibok_2010071412004,False,bokhylla,
582,URN:NBN:no-nb_digibok_2015042108176,False,bokhylla,
583,URN:NBN:no-nb_digibok_2016102148014,True,publicdomain,['download']
584,URN:NBN:no-nb_digibok_2010052606032,True,publicdomain,['download']
585,URN:NBN:no-nb_digibok_2009061503007,True,publicdomain,['download']
586,URN:NBN:no-nb_digibok_2016060948020,True,publicdomain,['download']
587,URN:NBN:no-nb_digibok_2019110448033,True,publicdomain,['download']
588,URN:NBN:no-nb_digibok_2009062310001,True,publicdomain,['download']
589,URN:NBN:no-nb_digibok_2020011626001,False,copyrighted,
590,URN:NBN:no-nb_digibok_2021101348530,True,publicdomain,['download']
591,URN:NBN:no-nb_digibok_2019020807509,False,copyrighted,
592,URN:NBN:no-nb_digibok_2009092403016,True,publicdomain,['download']
593,URN:NBN:no-nb_digibok_2013070226003,True,publicdomain,['download']
594,URN:NBN:no-nb_digibok_2017111748092,False,copyrighted,
595,URN:NBN:no-nb_digibok_2017090826011,True,publicdomain,['download']
596,URN:NBN:no-nb_digibok_2009050503030,True,publicdomain,['download']
597,URN:NBN:no-nb_digibok_2013072327006,True,publicdomain,['download']
598,URN:NBN:no-nb_digibok_2012041724030,True,publicdomain,['download']
599,URN:NBN:no-nb_digibok_2011082520014,True,publicdomain,['download']
600,URN:NBN:no-nb_digibok_2011101423005,False,bokhylla,
601,URN:NBN:no-nb_digibok_2022011348020,False,bokhylla,
602,URN:NBN:no-nb_digibok_2019082926008,True,publicdomain,['download']
603,URN:NBN:no-nb_digibok_2008102201021,True,publicdomain,['download']
604,URN:NBN:no-nb_digibok_2009020900045,True,publicdomain,['download']
605,URN:NBN:no-nb_digibok_2009030410002,True,publicdomain,['download']
606,URN:NBN:no-nb_digibok_2015070848053,True,publicdomain,['download']
607,URN:NBN:no-nb_digibok_2006111500038,True,publicdomain,['download']
608,URN:NBN:no-nb_digibok_2017012648073,True,publicdomain,['download']
609,URN:NBN:no-nb_digibok_2014032728004,True,publicdomain,['download']
610,URN:NBN:no-nb_digibok_2011081620006,True,publicdomain,['download']
611,URN:NBN:no-nb_digibok_2014110308161,True,publicdomain,['download']
612,URN:NBN:no-nb_digibok_2016050948064,True,publicdomain,['download']
613,URN:NBN:no-nb_digibok_2013121924017,True,publicdomain,['download']
614,URN:NBN:no-nb_digibok_2010081103008,True,publicdomain,['download']
615,URN:NBN:no-nb_digibok_2016111826001,True,publicdomain,['download']
616,URN:NBN:no-nb_digibok_2016101848143,False,copyrighted,['download']
617,URN:NBN:no-nb_digibok_2010092803020,True,publicdomain,['download']
618,URN:NBN:no-nb_digibok_2015060948012,True,publicdomain,['download']
619,URN:NBN:no-nb_digibok_2013121326016,True,publicdomain,['download']
620,URN:NBN:no-nb_digibok_2009051203009,True,publicdomain,['download']
621,URN:NBN:no-nb_digibok_2014110426016,True,publicdomain,['download']
622,URN:NBN:no-nb_digibok_2007061410002,True,publicdomain,['download']
623,URN:NBN:no-nb_digibok_2018022628038,True,publicdomain,['download']
624,URN:NBN:no-nb_digibok_2021090848046,True,publicdomain,['download']
625,URN:NBN:no-nb_digibok_2012081508200,True,publicdomain,['download']
626,URN:NBN:no-nb_digibok_2011121410005,True,publicdomain,['download']
627,URN:NBN:no-nb_digibok_2021041348512,False,copyrighted,
628,URN:NBN:no-nb_digibok_2016051048086,False,copyrighted,['download']
629,URN:NBN:no-nb_digibok_2009042403009,True,publicdomain,['download']
630,URN:NBN:no-nb_digibok_2021042148696,True,publicdomain,['download']
631,URN:NBN:no-nb_digibok_2017061207087,True,publicdomain,['download']
632,URN:NBN:no-nb_digibok_2006112000056,False,copyrighted,['download']
633,URN:NBN:no-nb_digibok_2018112826037,True,publicdomain,['download']
634,URN:NBN:no-nb_digibok_2018061926015,True,publicdomain,['download']
635,URN:NBN:no-nb_digibok_2006081400005,True,publicdomain,['download']
636,URN:NBN:no-nb_digibok_2015061048058,True,publicdomain,['download']
637,URN:NBN:no-nb_digibok_2011071208072,True,publicdomain,['download']
638,URN:NBN:no-nb_digibok_2020083126008,True,publicdomain,['download']
639,URN:NBN:no-nb_digibok_2013071508112,False,copyrighted,['download']
640,URN:NBN:no-nb_digibok_2008111103050,True,publicdomain,['download']
641,URN:NBN:no-nb_digibok_2018020548266,False,copyrighted,['download']
642,URN:NBN:no-nb_digibok_2014012024002,True,publicdomain,['download']
643,URN:NBN:no-nb_digibok_2006111600006,True,publicdomain,['download']
644,URN:NBN:no-nb_digibok_2017022248509,False,copyrighted,['download']
645,URN:NBN:no-nb_digibok_2014072208053,True,publicdomain,['download']
646,URN:NBN:no-nb_digibok_2010063006058,True,publicdomain,['download']
647,URN:NBN:no-nb_digibok_2018040448023,False,bokhylla,
648,URN:NBN:no-nb_digibok_2021030326005,True,publicdomain,['download']
649,URN:NBN:no-nb_digibok_2020030365063,True,publicdomain,['download']
650,URN:NBN:no-nb_digibok_2014102208123,True,publicdomain,['download']
651,URN:NBN:no-nb_digibok_2017071768095,True,publicdomain,['download']
652,URN:NBN:no-nb_digibok_2009100912001,True,publicdomain,['download']
653,URN:NBN:no-nb_digibok_2012120505051,False,copyrighted,['download']
